utility_type,mix_param,dc_gr_sum,goods_num,scale_param,sb_gr_sum,max,min,familiar_share_gr_sum
cav-vex,0.0,0.7856399659755149,5,1,0.7978941256035129,1.0,0.6445658038032386,0.8582483496395453
random-cav,0.8,0.9069994169104759,5,1,0.8876121085229982,1.0,0.8836080218380372,0.8876121085229982
cav-vex,0.8,0.9792685583384402,5,1,0.9598007272283389,1.0,0.9519691459664082,0.9598007272283389
random-cav,0.0,0.680317436740815,5,5,0.6272433400439977,1.0,0.20184892119732267,0.6003856538718924
cav-vex,0.0,0.5382774481616485,5,5,0.5824155971554241,1.0,0.20206667096046133,0.6010333354802307
random-cav,0.8,0.6547025033833309,5,5,0.593792244341928,1.0,0.18539119157587616,0.5926955957879382
cav-vex,0.8,0.5486636741203127,5,5,0.593792244341928,1.0,0.18539119157587616,0.5926955957879382
random-cav,0.0,0.8933599094418654,6,1,0.8948356308477328,1.0,0.7649553494691618,0.8751502116901622
cav-vex,0.0,0.8696856934971795,6,1,0.8681880238533767,1.0,0.7649443459774878,0.8881662220285932
random-cav,0.8,0.9149890093783389,6,1,0.8731999877086702,1.0,0.761471579153563,0.864810874388171
cav-vex,0.8,0.8859715623944278,6,1,0.8956197281385657,1.0,0.7865221770815326,0.8932610885407662
random-cav,0.0,0.683807547502032,6,5,0.6163066730203737,1.0,0.19570814808901127,0.5794686668314055
cav-vex,0.0,0.5436728663253674,6,5,0.5710233162742504,1.0,0.20317921323410384,0.6015896066170519
random-cav,0.8,0.6993953876607839,6,5,0.6017790022411763,1.0,0.20355800448235262,0.6017790022411763
cav-vex,0.8,0.5342643704902176,6,5,0.6017790022411763,1.0,0.20355800448235264,0.6017790022411763
random-cav,0.0,0.8620893274527907,7,1,0.7952641201943668,1.0,0.6559758497160286,0.727255626290784
cav-vex,0.0,0.8804229488877964,7,1,0.8841038211367928,1.0,0.8105592635781319,0.9107368611097664
random-cav,0.8,0.9024118385536164,7,1,0.9299412746702636,1.0,0.8756822073800169,0.9179352668768072
cav-vex,0.8,0.970753436140242,7,1,0.9605541680540703,1.0,0.9145340307838191,0.946151459101418
random-cav,0.0,0.8204466654033692,7,5,0.7188866072682979,1.0,0.42255013026969485,0.6892919783574173
cav-vex,0.0,0.6249416774666,7,5,0.6982020876399767,1.0,0.44198240541433614,0.7209912027071681
random-cav,0.8,0.6616806800191903,7,5,0.6201172922282561,1.0,0.20017493970484368,0.5998467914820285
cav-vex,0.8,0.5455589412971761,7,5,0.5864726647557085,1.0,0.2002713416651406,0.6001356708325702
random-cav,0.0,0.9075299673668217,8,1,0.8370261153590777,1.0,0.7511560443515423,0.7726368304385565
cav-vex,0.0,0.9079128612487757,8,1,0.9274059967781334,1.0,0.8617185159142903,0.9541072065832611
random-cav,0.8,0.9617045427558779,8,1,0.945283658291718,1.0,0.9168391516787353,0.945283658291718
cav-vex,0.8,0.9730656762637796,8,1,0.953382187178529,1.0,0.9246939879379885,0.953382187178529
random-cav,0.0,0.7843250800631725,8,5,0.6969862280862763,1.0,0.298954366335706,0.6288162399420162
cav-vex,0.0,0.5318393277506063,8,5,0.5975240281919172,1.0,0.3118401913121759,0.6559200956560879
random-cav,0.8,0.6878349630135325,8,5,0.6106540605141109,1.0,0.22130812102822175,0.6106540605141109
cav-vex,0.8,0.5606586208760984,8,5,0.6106540605141109,1.0,0.2213081210282217,0.6106540605141109
random-cav,0.0,0.8085999126782661,9,1,0.7648905426510801,1.0,0.5929047063120652,0.7419827572675125
cav-vex,0.0,0.8120175094958851,9,1,0.8069875425426847,1.0,0.6627095947656569,0.8326959848534318
random-cav,0.8,0.8916429188977896,9,1,0.8047090157198595,1.0,0.7459946968780168,0.7836619347687771
cav-vex,0.8,0.9521631650245429,9,1,0.9533874131827688,1.0,0.8988628625025149,0.9442488168728962
random-cav,0.0,0.7086557374614505,9,5,0.6545036888267772,1.0,0.27565045339239497,0.6275271330994954
cav-vex,0.0,0.5590244843073154,9,5,0.6176800488428604,1.0,0.2814471924532196,0.6407235962266098
random-cav,0.8,0.6953661991342167,9,5,0.6105059121213532,1.0,0.2049749591806444,0.5997721708962596
cav-vex,0.8,0.5448542589447178,9,5,0.5993419685557138,1.0,0.20609417780623027,0.6030470889031151
random-cav,0.0,0.863675043814031,10,1,0.8104377992190684,1.0,0.7839895427270438,0.804222304678706
cav-vex,0.0,0.9579253501642779,10,1,0.9670959369289664,1.0,0.9399981968352435,0.9731212757406807
random-cav,0.8,0.9318600000074584,10,1,0.9218581275837683,1.0,0.9130546258419729,0.9344351767481694
cav-vex,0.8,0.9541933422768449,10,1,0.9456868385122434,1.0,0.9118085986585979,0.9194806225451313
random-cav,0.0,0.717849685493068,10,5,0.6240392112177714,1.0,0.19856536571101374,0.5861315509849417
cav-vex,0.0,0.5031198564271908,10,5,0.5729122281477088,1.0,0.20392916437696496,0.6019645821884825
random-cav,0.8,0.6767213672917458,10,5,0.6078632406275458,1.0,0.17300463650769915,0.5865023182538496
cav-vex,0.8,0.49628326921595345,10,5,0.5659424197409633,1.0,0.17300463650769912,0.5865023182538496
random-cav,0.0,0.8879118414838557,11,1,0.8324137987912172,1.0,0.8035695490264995,0.8147612911994393
cav-vex,0.0,0.9506799868544481,11,1,0.965077615070985,1.0,0.9141550314434956,0.9864499048726247
random-cav,0.8,0.9159846386996473,11,1,0.8573717492406078,1.0,0.823585740605728,0.8515277208299744
cav-vex,0.8,0.9728619615955649,11,1,0.96188939380512,1.0,0.9303696958066324,0.9619345594993273
random-cav,0.0,0.726493391029587,11,5,0.6133789347713517,1.0,0.19233057140817322,0.5961652857040866
cav-vex,0.0,0.4894678557147923,11,5,0.5797706476595615,1.0,0.19233057140817328,0.5961652857040867
random-cav,0.8,0.6851495827844805,11,5,0.621606010848903,1.0,0.20129387590034636,0.5930899289856828
cav-vex,0.8,0.5413332450416893,11,5,0.5818474563087973,1.0,0.20438292306391184,0.6021914615319559
random-cav,0.0,0.8306088091358582,12,1,0.75037785247,1.0,0.587589522175452,0.6979411492454575
cav-vex,0.0,0.8404213046928747,12,1,0.8155841758727178,1.0,0.6759323017853944,0.8634756732912617
random-cav,0.8,0.8597947370181398,12,1,0.8420159865687683,1.0,0.7810828139197808,0.8103578929745082
cav-vex,0.8,0.957465460945313,12,1,0.9607541075502939,1.0,0.9103025662827253,0.9401783076621403
random-cav,0.0,0.6403449304012824,12,5,0.5956038282871541,1.0,0.14340952549647096,0.5717047627482356
cav-vex,0.0,0.5080135731268393,12,5,0.5523561566754984,1.0,0.1434095254964709,0.5717047627482355
random-cav,0.8,0.6927755694542136,12,5,0.6145052298601454,1.0,0.19627959617961835,0.5981397980898092
cav-vex,0.8,0.5183431431828985,12,5,0.5902830149706413,1.0,0.19627959617961832,0.5981397980898092
random-cav,0.0,0.8614705342132001,13,1,0.7719646877813338,1.0,0.6715385425968035,0.7573079943774524
cav-vex,0.0,0.8940339193883535,13,1,0.8897485949954498,1.0,0.790840268225239,0.8948001521356097
random-cav,0.8,0.8716563554439559,13,1,0.827948555495862,1.0,0.7830391353595472,0.7985400994514985
cav-vex,0.8,0.9631464612514754,13,1,0.9628858379221744,1.0,0.9231861364457299,0.9414614364978298
random-cav,0.0,0.6922343891913755,13,5,0.5979726989665921,1.0,0.1747917074507504,0.5873958537253753
cav-vex,0.0,0.5024099004458563,13,5,0.5800823840589906,1.0,0.1747917074507504,0.5873958537253753
random-cav,0.8,0.6862754920203632,13,5,0.6117896746558233,1.0,0.20425581903992746,0.6021279095199638
cav-vex,0.8,0.5401356226519554,13,5,0.598374722790384,1.0,0.2042558190399274,0.6021279095199638
random-cav,0.0,0.8955743095733317,14,1,0.8221597700329244,1.0,0.8008342003642149,0.805542815636458
cav-vex,0.0,0.9872286240383854,14,1,0.9884775196348752,1.0,0.974447326897787,0.992348604232599
random-cav,0.8,0.8802096783360492,14,1,0.7825412620178686,1.0,0.7437336846420272,0.7628054833416015
cav-vex,0.8,0.9700516514933937,14,1,0.9686786839109804,1.0,0.9288151907067739,0.9526330931523144
random-cav,0.0,0.7504976837859386,14,5,0.6907452556289135,1.0,0.31671091301221665,0.655997181854637
cav-vex,0.0,0.5744304913158397,14,5,0.6245043279964546,1.0,0.3182117745355906,0.6591058872677953
random-cav,0.8,0.6901064038227411,14,5,0.6138815710786822,1.0,0.19507435528828299,0.5970564281718462
cav-vex,0.8,0.5198745388413368,14,5,0.5871109107874388,1.0,0.19526209959095822,0.5976310497954791
random-cav,0.0,0.8828819020972977,15,1,0.8257478470795951,1.0,0.7478061430583539,0.8230660027569193
cav-vex,0.0,0.9121479290121114,15,1,0.9312365435039563,1.0,0.8273922159079636,0.9106616870977172
random-cav,0.8,0.9300694895373524,15,1,0.8779893505976135,1.0,0.8592184113425296,0.8698812211880469
cav-vex,0.8,0.9782560351913901,15,1,0.982200289945049,1.0,0.9664180816816634,0.9784112281275594
random-cav,0.0,0.7702341283902762,15,5,0.6762207801323127,1.0,0.23874026376179644,0.6143871013064847
cav-vex,0.0,0.48387780460907015,15,5,0.5626399085754112,1.0,0.24114351477569418,0.6205717573878471
random-cav,0.8,0.7275373928006684,15,5,0.6366819897353985,1.0,0.20576889098062975,0.6011415186867628
cav-vex,0.8,0.5081060459263025,15,5,0.5810972620943194,1.0,0.20648868029165066,0.6032443401458253
random-cav,0.0,0.8521314559364144,16,1,0.8046519646575839,1.0,0.6644458383666493,0.7830569085956589
cav-vex,0.0,0.8651172979246683,16,1,0.8660065433646789,1.0,0.7356108969906291,0.8684537179820667
random-cav,0.8,0.9279666670825463,16,1,0.9073158257316616,1.0,0.8836673445970702,0.902059885418546
cav-vex,0.8,0.9637908643616846,16,1,0.9643523258662972,1.0,0.9333594194647005,0.9341253241408415
random-cav,0.0,0.7229103538176278,16,5,0.6368865006602124,1.0,0.20857468482888708,0.592862067321857
cav-vex,0.0,0.4976012740431356,16,5,0.5703962094562964,1.0,0.2134521846872171,0.6067260923436086
random-cav,0.8,0.6925884436745985,16,5,0.6200537438246159,1.0,0.20198570841239832,0.600716872892789
cav-vex,0.8,0.5215791321097967,16,5,0.5889740393338235,1.0,0.20209725854609858,0.6010486292730493
random-cav,0.0,0.8559324729837046,17,1,0.7855265271352566,1.0,0.6856256664668511,0.7696382584765864
cav-vex,0.0,0.8988089451639476,17,1,0.9027153398244152,1.0,0.8029554171255088,0.9015843632535787
random-cav,0.8,0.8617469421906017,17,1,0.7562926766380642,1.0,0.7002882945995996,0.7438275739605681
cav-vex,0.8,0.9611741585210746,17,1,0.9712962139108926,1.0,0.8859750002953141,0.9410590468832233
random-cav,0.0,0.69662845892872,17,5,0.6100957537593604,1.0,0.16231853339990623,0.5727024446642157
cav-vex,0.0,0.47640599345950946,17,5,0.5485502833587358,1.0,0.16511116487482566,0.5825555824374128
random-cav,0.8,0.688644441465842,17,5,0.6188788153151114,1.0,0.20428464095636314,0.6021423204781815
cav-vex,0.8,0.5459754970776054,17,5,0.5919909973149914,1.0,0.2042846409563631,0.6021423204781816
random-cav,0.0,0.8693653877857321,18,1,0.8461428420694994,1.0,0.73715835161225,0.831444193177136
cav-vex,0.0,0.9342787267209411,18,1,0.9218768881755017,1.0,0.7935943354908263,0.8950985911493682
random-cav,0.8,0.8825426957185725,18,1,0.7927619343976166,1.0,0.7578678568657975,0.7622248329738116
cav-vex,0.8,0.9802096675612215,18,1,0.9839035958398813,1.0,0.9632102348308909,0.9687477225896521
random-cav,0.0,0.7370814510041177,18,5,0.6831217418862978,1.0,0.2741431518376328,0.61995866031803
cav-vex,0.0,0.5331059543555999,18,5,0.5775705351985877,1.0,0.2754881848806866,0.64192922149632
random-cav,0.8,0.677513690255063,18,5,0.6105128046243539,1.0,0.1910515510436364,0.5930816354538216
cav-vex,0.8,0.5279537284737655,18,5,0.5847830587644925,1.0,0.19199005220212434,0.5959950261010621
random-cav,0.0,0.8621485283528509,19,1,0.7494681899210176,1.0,0.6897175216260358,0.7309684293410406
cav-vex,0.0,0.9635798069680253,19,1,0.9698051279621375,1.0,0.8816233547213315,0.9343518450158277
random-cav,0.8,0.897160240223102,19,1,0.8119596682520133,1.0,0.8022065980088579,0.808725391812808
cav-vex,0.8,0.9767114107045822,19,1,0.9782041184912688,1.0,0.9515846994008001,0.9593173513856932
random-cav,0.0,0.6797447193192727,19,5,0.6034905464170346,1.0,0.17045921159078772,0.580711367097476
cav-vex,0.0,0.5148524703889665,19,5,0.5685492149925481,1.0,0.17201360867737703,0.5860068043386885
random-cav,0.8,0.7109133099373278,19,5,0.6189159492191968,1.0,0.19855791827242605,0.5981128917363815
cav-vex,0.8,0.5094163171856029,19,5,0.5873118820803197,1.0,0.19902206455507565,0.5995110322775379
random-cav,0.0,0.8590847663033379,20,1,0.7939093989609215,1.0,0.6908980618740751,0.7672416767987992
cav-vex,0.0,0.9080858035013054,20,1,0.905544442938079,1.0,0.8127832959539673,0.9095010123176201
random-cav,0.8,0.9080963562319995,20,1,0.8291931039850587,1.0,0.8052313249116044,0.8126440218367526
cav-vex,0.8,0.9796882694286537,20,1,0.9693188357490171,1.0,0.9530150926636057,0.9617882387502694
random-cav,0.0,0.6607819504214474,20,5,0.5782623197134567,1.0,0.1404866199149872,0.5702433099574936
cav-vex,0.0,0.4919657102067247,20,5,0.5643445217163647,1.0,0.1404866199149872,0.5702433099574936
random-cav,0.8,0.6781361879538365,20,5,0.6099248538788188,1.0,0.19750514230454183,0.598752571152271
cav-vex,0.8,0.5338507093776048,20,5,0.5901134855054844,1.0,0.19750514230454183,0.5987525711522709
random-cav,0.0,0.768797757618136,3,1,0.688437459526621,1.0,0.32489752605839123,0.5719855366319676
cav-vex,0.0,0.7726251068353798,3,1,0.685315481850759,1.0,0.39666465504453563,0.6983323275222678
random-cav,0.8,0.7936362486664189,3,1,0.7142642751955508,1.0,0.6817468493398183,0.6981224480117394
cav-vex,0.8,0.9793705496932538,3,1,0.9779033069103128,1.0,0.944758267275782,0.9674514153876792
random-cav,0.0,0.7863396439005831,3,5,0.6938976418080454,1.0,0.38779528361609084,0.6938976418080454
cav-vex,0.0,0.6186310142392691,3,5,0.6953241360585675,1.0,0.38779528361609084,0.6938976418080454
random-cav,0.8,0.6607006023856663,3,5,0.589229259224913,1.0,0.1686973328451771,0.5843486664225886
cav-vex,0.8,0.5351846380680635,3,5,0.589229259224913,1.0,0.1686973328451771,0.5843486664225886
random-cav,0.0,0.9352649243107932,4,1,0.9218341555280423,1.0,0.892580507577703,0.9313429014023119
cav-vex,0.0,0.9560002229210532,4,1,0.9698448734438703,1.0,0.8892702751435139,0.9600431066448906
random-cav,0.8,0.8440403715191513,4,1,0.7246596856913482,1.0,0.6822205505567503,0.688080743038303
cav-vex,0.8,0.9682371246098422,4,1,0.9605516073422253,1.0,0.9531330060538932,0.9613203039466911
random-cav,0.0,0.6754152282221771,4,5,0.5923201492172966,1.0,0.15212051309376146,0.5760602565468808
cav-vex,0.0,0.47670528487158415,4,5,0.5598003638764648,1.0,0.15212051309376143,0.5760602565468808
random-cav,0.8,0.6282933630831317,4,5,0.5966730116063149,1.0,0.19334602321262992,0.5966730116063149
cav-vex,0.8,0.5697629428841304,4,5,0.5966730116063149,1.0,0.1933460232126299,0.5966730116063149
random-cav,0.0,0.8414712826357387,5,1,0.7216337548986154,1.0,0.6156149587689667,0.6753228709436664
cav-vex,0.0,0.8741008548392493,5,1,0.8956221595976624,1.0,0.8260652447939358,0.9187681474762335
random-cav,0.8,0.785532999535178,5,1,0.6867428885370902,1.0,0.6115030869698029,0.626341138407031
cav-vex,0.8,0.9189941604503268,5,1,0.9340327151309277,1.0,0.8400647702594257,0.8604488444159116
random-cav,0.0,0.6992569091435444,5,5,0.6251630293369633,1.0,0.23472265451403632,0.6173613272570181
cav-vex,0.0,0.5505253136715993,5,5,0.609559625177073,1.0,0.23472265451403632,0.6173613272570182
random-cav,0.8,0.652807836926594,5,5,0.6112499466364852,1.0,0.2018316840652339,0.6009158420326169
cav-vex,0.8,0.5490238471386398,5,5,0.5955301285809653,1.0,0.20183168406523389,0.6009158420326169
random-cav,0.0,0.8798849133186801,6,1,0.8069798467152871,1.0,0.6482349260001843,0.7858229094986222
cav-vex,0.0,0.899354368491937,6,1,0.8829230949255645,1.0,0.70200051885488,0.8510002594274401
random-cav,0.8,0.9451298816205398,6,1,0.8785710968365884,1.0,0.8370483614924338,0.8395394654682179
cav-vex,0.8,0.9786706236542916,6,1,0.9767450835474071,1.0,0.9714986500633506,0.9743898858162368
random-cav,0.0,0.7132800820548852,6,5,0.6354547904789526,1.0,0.24711718354058557,0.5957597288790043
cav-vex,0.0,0.5529039645710542,6,5,0.5967252129677216,1.0,0.260662890440823,0.6308325860107435
random-cav,0.8,0.6986991398302904,6,5,0.6198651791941134,1.0,0.19371518768975227,0.5968575938448761
cav-vex,0.8,0.5143511923540828,6,5,0.584408910433305,1.0,0.19371518768975227,0.5968575938448761
random-cav,0.0,0.8893962597130514,7,1,0.8263802065564322,1.0,0.6785280133371533,0.8124719216307774
cav-vex,0.0,0.9087187508965315,7,1,0.8608160102178716,1.0,0.7169449114046976,0.8584724557023489
random-cav,0.8,0.8540610680962669,7,1,0.8394670733219286,1.0,0.7717182669251239,0.8122449122786648
cav-vex,0.8,0.9682806589639539,7,1,0.9744227356497499,1.0,0.9033313953180387,0.9507696803292776
random-cav,0.0,0.6201925526190872,7,5,0.5703772157943704,1.0,0.11230088372403636,0.5561504418620182
cav-vex,0.0,0.5048045798797678,7,5,0.5504642421307736,1.0,0.11230088372403636,0.5561504418620182
random-cav,0.8,0.6995326797917873,7,5,0.6201765328225868,1.0,0.18335567181901066,0.5869739772290813
cav-vex,0.8,0.5044187021947472,7,5,0.571299627761983,1.0,0.18509701219406985,0.5925485060970349
random-cav,0.0,0.7965802586037096,8,1,0.7403882426020857,1.0,0.5039207099884228,0.7072945069180087
cav-vex,0.0,0.746696173406029,8,1,0.7458516239632549,1.0,0.5379187962143488,0.7766763199396235
random-cav,0.8,0.8963246405302936,8,1,0.8134530332431312,1.0,0.7873704070339709,0.8008479562601792
cav-vex,0.8,0.9595830696505537,8,1,0.9635082618772056,1.0,0.933550520854831,0.9495302592188494
random-cav,0.0,0.6414341704712934,8,5,0.5804552125390342,1.0,0.145883598620314,0.572941799310157
cav-vex,0.0,0.5238810033443853,8,5,0.5791059120502737,1.0,0.145883598620314,0.572941799310157
random-cav,0.8,0.6814483366603062,8,5,0.6023964096502963,1.0,0.20494502847487375,0.6024725142374369
cav-vex,0.8,0.5430925436476214,8,5,0.6027587502097734,1.0,0.20494502847487378,0.6024725142374369
random-cav,0.0,0.8488580411563819,9,1,0.8241950940097441,1.0,0.657831984341096,0.7893213983630046
cav-vex,0.0,0.8764077894072682,9,1,0.8375968397148024,1.0,0.7144051476082277,0.8572025738041138
random-cav,0.8,0.8879584313795589,9,1,0.7951946022499958,1.0,0.7875173981399433,0.7951946022499958
cav-vex,0.8,0.9798896673265498,9,1,0.9666375677894724,1.0,0.956734325274744,0.9666375677894724
random-cav,0.0,0.6954224186829859,9,5,0.6000931276893113,1.0,0.15866898701951884,0.578075841718358
cav-vex,0.0,0.4895851035864782,9,5,0.5686801339985527,1.0,0.15906941302283556,0.5795347065114178
random-cav,0.8,0.6604799240913999,9,5,0.5863578522252613,1.0,0.17153259820550187,0.5857662991027509
cav-vex,0.8,0.5189399748809905,9,5,0.5851747459802406,1.0,0.17153259820550187,0.5857662991027509
random-cav,0.0,0.8473136892043605,10,1,0.7244050429330366,1.0,0.6239653651091814,0.7047769306199827
cav-vex,0.0,0.8973023503548279,10,1,0.9071617803690446,1.0,0.7942648959122541,0.8971324479561271
random-cav,0.8,0.9131861599783996,10,1,0.8507681341682004,1.0,0.8337771141778619,0.8495422299091053
cav-vex,0.8,0.9820804849356071,10,1,0.9774608902056857,1.0,0.9549427386832545,0.9729988624794761
random-cav,0.0,0.754325391502664,10,5,0.6516896884882181,1.0,0.22572110412495158,0.6099955780795626
cav-vex,0.0,0.4861526319170995,10,5,0.5772234407377881,1.0,0.2270219279592597,0.6135109639796298
random-cav,0.8,0.6755975004373683,10,5,0.6141455073236926,1.0,0.20616562796834623,0.6030828139841732
cav-vex,0.8,0.5569681394926483,10,5,0.5949242372245566,1.0,0.2061656279683462,0.6030828139841731
random-cav,0.0,0.8778235981672248,11,1,0.8316970638382397,1.0,0.7759306707520449,0.7964578481387738
cav-vex,0.0,0.9534598167307036,11,1,0.9515209630394568,1.0,0.9179372849088661,0.964194003144716
random-cav,0.8,0.8612625698571148,11,1,0.7445352550883421,1.0,0.7103434362921265,0.7305566870915526
cav-vex,0.8,0.9502252556644851,11,1,0.9503752147660949,1.0,0.8962170300552352,0.9217194260424255
random-cav,0.0,0.6520762706970266,11,5,0.5801491972735601,1.0,0.14746867782328502,0.5737343389116425
cav-vex,0.0,0.5149093290598658,11,5,0.5740821575189246,1.0,0.14746867782328507,0.5737343389116425
random-cav,0.8,0.6935430934360457,11,5,0.6197490603605613,1.0,0.20202158947771873,0.5973444480558564
cav-vex,0.8,0.528275239624645,11,5,0.5861763809228768,1.0,0.2035138944615267,0.6017569472307633
random-cav,0.0,0.8485648988150835,12,1,0.7287051363908231,1.0,0.5133994022435441,0.7272411739434966
cav-vex,0.0,0.7842725332644985,12,1,0.8136224222013082,1.0,0.5455410754389095,0.7727705377194548
random-cav,0.8,0.9191444374243961,12,1,0.8845409183157935,1.0,0.847429109383333,0.8832279664431586
cav-vex,0.8,0.9663198904923811,12,1,0.9676252883904913,1.0,0.928790079376489,0.9536720696499739
random-cav,0.0,0.7572543931489311,12,5,0.6427935209030788,1.0,0.22276416522616863,0.6113820826130844
cav-vex,0.0,0.5099346660876188,12,5,0.5887178711353274,1.0,0.2227641652261686,0.6113820826130844
random-cav,0.8,0.7118302284718283,12,5,0.6227325001920294,1.0,0.1841517870397275,0.5920758935198638
cav-vex,0.8,0.4828889443154352,12,5,0.569078988484926,1.0,0.1841517870397275,0.5920758935198638
random-cav,0.0,0.8390181827048008,13,1,0.7761235320571351,1.0,0.5829495756501343,0.7137577765374432
cav-vex,0.0,0.775169821864648,13,1,0.7798593788930345,1.0,0.6185385581618642,0.845117842319236
random-cav,0.8,0.8963153552769489,13,1,0.8183695597268166,1.0,0.7968937727420277,0.823081933239214
cav-vex,0.8,0.9648274168190389,13,1,0.9583121464745021,1.0,0.9279607300858566,0.9464202588110745
random-cav,0.0,0.7662319239531009,13,5,0.6643996675919944,1.0,0.291814184002528,0.6261425042405339
cav-vex,0.0,0.5444657253113384,13,5,0.6216533482986633,1.0,0.30232917156123423,0.651912050093224
random-cav,0.8,0.7354382815767038,13,5,0.6304980510889218,1.0,0.19994069664218828,0.5893123276997165
cav-vex,0.8,0.493067795491162,13,5,0.5741055577429519,1.0,0.20429546724774922,0.6021477336238746
random-cav,0.0,0.8336589393355048,14,1,0.7120867948879891,1.0,0.678280570532962,0.7009726338296691
cav-vex,0.0,0.9513064432335929,14,1,0.9847833417047911,1.0,0.9193091453977855,0.9511046066379544
random-cav,0.8,0.9063447168300752,14,1,0.8604119941353191,1.0,0.8298189609965235,0.8514416443368354
cav-vex,0.8,0.9663024584141805,14,1,0.9614275150039692,1.0,0.9131290631401374,0.9369225669152309
random-cav,0.0,0.7275713553278217,14,5,0.6348550400988433,1.0,0.18103461927885495,0.5905173096394275
cav-vex,0.0,0.46896183077186243,14,5,0.5473819368791186,1.0,0.1810346192788549,0.5905173096394275
random-cav,0.8,0.704379781647171,14,5,0.6208752366349815,1.0,0.20718673441111457,0.6035933672055573
cav-vex,0.8,0.516756980402385,14,5,0.5949331966735228,1.0,0.20718673441111465,0.6035933672055573
random-cav,0.0,0.8393104084165288,15,1,0.7832670692055422,1.0,0.7210849864330967,0.7471262009369958
cav-vex,0.0,0.9684759442585995,15,1,0.9626655809046623,1.0,0.8956307857427719,0.938279243924498
random-cav,0.8,0.9203134978798857,15,1,0.8678519248202968,1.0,0.8527447963223017,0.8577387385636077
cav-vex,0.8,0.9628880378281439,15,1,0.9606868023462388,1.0,0.9361701491548097,0.9416526565510166
random-cav,0.0,0.7267129742195156,15,5,0.6461247753685847,1.0,0.23490704343651425,0.6053552243181175
cav-vex,0.0,0.5167814512416733,15,5,0.5867713876291402,1.0,0.24005159689810027,0.6203659682804832
random-cav,0.8,0.6753768758917617,15,5,0.6144106293560108,1.0,0.20908281033782458,0.6045414051689123
cav-vex,0.8,0.5495186463043373,15,5,0.5983252997095475,1.0,0.20908281033782455,0.6045414051689122
random-cav,0.0,0.906010023933252,16,1,0.8459969907298361,1.0,0.7938484458504762,0.8402164028565999
cav-vex,0.0,0.9264799884656719,16,1,0.9444895496955767,1.0,0.8578951473327261,0.9228237503930531
random-cav,0.8,0.8812918957412511,16,1,0.7959495513589846,1.0,0.7568251327106221,0.766002874004628
cav-vex,0.8,0.9783815858340398,16,1,0.9809586598599426,1.0,0.945299866284777,0.9567631716680791
random-cav,0.0,0.769793121423844,16,5,0.6487790951040514,1.0,0.22861628260910652,0.6033277665643605
cav-vex,0.0,0.4861936712030314,16,5,0.5835161131439717,1.0,0.23374959899374878,0.6168747994968744
random-cav,0.8,0.6904405061253728,16,5,0.6152985202341739,1.0,0.19664856561268237,0.5983242828063412
cav-vex,0.8,0.5141500233882326,16,5,0.5860863745621506,1.0,0.19664856561268232,0.5983242828063412
random-cav,0.0,0.8655406869396896,17,1,0.7707483153381957,1.0,0.7424761530084737,0.7571083921508247
cav-vex,0.0,0.9574643683190878,17,1,0.9658366801530701,1.0,0.9386226574775255,0.9571204248913208
random-cav,0.8,0.8851193398323952,17,1,0.8616408720932377,1.0,0.8334617549930157,0.849907922240372
cav-vex,0.8,0.9740888611105277,17,1,0.9697237164794096,1.0,0.9348592571685267,0.9520668426137551
random-cav,0.0,0.7673444303353933,17,5,0.6751075150758238,1.0,0.2388176501057675,0.596880025636994
cav-vex,0.0,0.489542644222442,17,5,0.5608869842015446,1.0,0.2500859212174597,0.6250429606087298
random-cav,0.8,0.6733395802963128,17,5,0.6072591598864082,1.0,0.20829155359729914,0.6041457767986496
cav-vex,0.8,0.5482594195919387,17,5,0.6024651350458551,1.0,0.20829155359729914,0.6041457767986496
random-cav,0.0,0.8919520066476061,18,1,0.8538817653933254,1.0,0.7789202311064537,0.8080591238482276
cav-vex,0.0,0.9434646369599443,18,1,0.9463454993515864,1.0,0.9026363475708182,0.9651947422660414
random-cav,0.8,0.9189664526861862,18,1,0.847051544934876,1.0,0.8206487276708969,0.8345591098560136
cav-vex,0.8,0.9752633038943637,18,1,0.9720298776443581,1.0,0.9434475386084757,0.959439418436156
random-cav,0.0,0.7040720610442349,18,5,0.6239138123190577,1.0,0.18270065224845844,0.5864165988054107
cav-vex,0.0,0.4925800106482817,18,5,0.5602370897893657,1.0,0.18452140888025723,0.5922607044401286
random-cav,0.8,0.6725357142523416,18,5,0.6178349023860922,1.0,0.20886360059332193,0.604431800296661
cav-vex,0.8,0.5506340608572143,18,5,0.5945889475512914,1.0,0.20886360059332193,0.604431800296661
random-cav,0.0,0.8415197618065083,19,1,0.802167158665301,1.0,0.7170454321861518,0.7686807763532537
cav-vex,0.0,0.9542411191357626,19,1,0.9416885850215554,1.0,0.8657438022355848,0.9314014761436543
random-cav,0.8,0.9349804580082205,19,1,0.8879014898925267,1.0,0.8722346732454885,0.8840009482013191
cav-vex,0.8,0.9805831084513817,19,1,0.9763356849852106,1.0,0.9595478567952842,0.9724919695010096
random-cav,0.0,0.7434863459549594,19,5,0.6451183092012497,1.0,0.21553370984685505,0.5999799379571668
cav-vex,0.0,0.48933130752517634,19,5,0.567218969602537,1.0,0.2179468429068707,0.6094717497747216
random-cav,0.8,0.689043485028661,19,5,0.6070799020998339,1.0,0.19557736459546518,0.5977886822977326
